individu,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24,Dim25,Dim26,Dim27,Dim28,Dim29,Dim30,Dim31,Dim32,Dim33,Dim34,Dim35,Dim36,Dim37,Dim38,Dim39,Dim40,Dim41,Dim42,Dim43,Dim44,Dim45,Dim46,Dim47,Dim48,Dim49,Dim50,Dim51,Dim52,Dim53,Dim54,Dim55,Dim56,Dim57,Dim58,Dim59,Dim60,Dim61,Dim62,Dim63,Dim64,Dim65,Dim66,Dim67,Dim68,Dim69,Dim70,Dim71,Dim72,Dim73,Dim74,Dim75,Dim76,Dim77,Dim78,Dim79,Dim80,Dim81,Dim82,Dim83,Dim84,Dim85,Dim86,Dim87,Dim88,Dim89,Dim90,Dim91,Dim92,Dim93,Dim94,Dim95,Dim96,Dim97,Dim98,Dim99,Dim100,Dim101,Dim102,Dim103,Dim104,Dim105,Dim106,Dim107,Dim108
11,-0.4075326974140182,-0.10220665599806361,0.2299516082884182,0.19803575879049817,-0.14881655360408352,0.07322194740000278,-0.2964156513074049,0.04524691786377652,-0.25297643435820255,-0.0685043147969963,-0.21068710578461547,-0.22497440502506091,-0.2797375734452111,0.017811388825845962,0.15368167307807243,0.012207812879176074,0.047384588842667504,0.19773991082926637,-0.3105064427384553,-0.30936089298048286,-0.20827419651678977,0.0997901995422897,0.11045879627848505,-0.29091850544895337,-0.17879152349251326,-0.006896612187729899,-0.12041761819889948,0.04741317834139123,-0.12981556735265112,0.01638181343223174,0.15578618549857673,0.08185356198272056,-0.006853679249342203,0.15085858785809747,0.3680506736674264,0.20740683353626338,-0.06301267027931222,0.06724372506722484,-0.194452984883701,-0.3755649878214672,-0.08726303381692996,0.0047918283452560335,0.012690532165565743,0.19669159783534151,0.021577631311105416,-0.132811284105665,-0.2782841741917282,-0.33791781102312846,-0.10922478627033767,-0.01424640003750294,-0.033173083898238497,0.20867805930706532,0.23129762955541475,0.00225632094966723,-0.1260426467046272,0.06408681466946255,0.10212225338020053,-0.038054798002575815,0.007122693392213209,0.08115135770914808,-0.15634500140937746,0.016451273398141945,0.030057637459575667,0.018766435088140868,0.03025230616414717,-0.04320483656994498,0.06926905324746097,0.034510485424118144,-0.01033912161669542,-0.06310318659869171,0.0031483522955648388,-0.016672013204791915,0.0018340982637995123,-0.009370457640052919,0.008511207712200562,0.0030341169840354494,0.0018388080755790083,-0.014820111885815106,-0.003111697577307225,-0.980494379120767,0.007026201607790253,-0.007485280258220397,-0.010349209600146876,-0.003346840371115951,0.010563953478218027,0.021217062301049035,-0.006271182046736409,0.001852397878634423,-0.005207580769503937,0.0289537698419673,-0.0034972096153674716,0.013435182889365148,0.04080711795997251,0.0024900013963178244,0.007342180568525483,0.011611988336534143,0.09095462398631483,0.004027487255725761,-0.019019453991519816,0.026649478852391197,0.007069855230255026,-0.0051133360120520525,0.001107620072982805,0.009208344441255137,-0.032466708740505335,-1.2031719674112425e-05,-0.01901227826320634,-0.0027010948382210076
12,-0.28512010249213565,0.1847084928689068,-0.2020477302167207,0.004359692698671706,-0.18536714747221877,-0.18154368812814511,0.5235166081769295,-0.4737073920728655,-0.35111991693777894,0.47933130129503065,-0.27864853105730236,-0.17641969700026147,0.16688899227030848,-0.05616509847234255,0.01679876834567466,-0.48431488212270085,-0.06356178730544124,-0.0934460478139086,0.24082079483734128,-0.04454956384935634,0.13663160848645245,-0.17206265969278206,0.0895919964336251,-0.14872077060307043,0.08599257711279835,0.04550562777143958,-0.17298751482840546,-0.1640850952510887,0.2829081043871483,0.12266118654719241,0.027602148123719025,-0.10010754026838098,-0.05343198822251427,-0.040103437346540864,-0.23699473587343922,-0.11512328791262323,-0.19293421802926344,-0.09819656757831513,0.2067385818130643,0.14205287445020273,-0.2951237410596481,-0.009917178115679194,0.12834961100516934,0.015974845617212477,0.10071197244530444,0.05197759327937104,-0.07794259709554534,0.03537135547375244,0.25233286488620393,-0.20160230625313166,0.17943258360686665,-0.011832798980740815,0.060198867522303454,-0.09498259951981959,-0.023060567994545828,0.1882306128521125,-0.04289287665105339,0.10633409273181317,0.1278117722556259,-0.08731993622955611,-0.04198440846625114,-0.22277735461255646,-0.16744411380628788,-0.09451702556651637,0.10545275018746436,0.028466456076353765,-0.10046093066566192,0.022526075282737434,0.1332537559319941,-0.004409763160085231,0.007105533637709613,0.01471514765531627,0.027191500115840227,-0.0296900712719603,0.00847337540092177,0.01829796354193775,-0.008470288668852327,-0.00637567634616993,-0.0008062034463792361,-0.9804943791207673,0.007026201607790427,-0.007485280258220116,-0.010349209600146498,-0.0033468403711158557,0.010563953478217869,0.02121706230104914,-0.006271182046736168,0.001852397878634202,-0.005207580769503988,0.02895376984196687,-0.003497209615367341,0.013435182889365427,0.04080711795997252,0.002490001396317589,0.007342180568525604,0.011611988336533817,0.0909546239863145,0.0040274872557258595,-0.019019453991519684,0.026649478852391217,0.007069855230254982,-0.005113336012051946,0.0011076200729827194,0.009208344441255161,-0.03246670874050529,-1.2031719673968877e-05,-0.019012278263205812,-0.0027010948382210076
13,-0.10252099957102939,-0.1874544021759755,0.3043457303002874,0.15811898899444612,-0.18132903353306473,-0.12208714426150144,-0.12651638489829392,-0.20326201752767092,-0.07851669870140517,-0.07048532462564264,-0.08163829728745768,-0.0671290659835867,-0.1205817053457078,-0.07874204033533232,-0.11403538263799236,0.26423711427922325,0.08902819769524643,-0.06050287574508556,-0.13381668941934455,0.14507691799336142,0.28437885073383884,0.26454161622753697,-0.1927799998752744,0.10738692310070025,0.30973800226623444,-0.033923469013146294,-0.03437108172086561,0.018302584810129356,-0.009593470762098818,0.2205885359604907,-0.13866912326283518,0.07558185243327192,0.08969554163335516,0.44915340397796377,0.06908047183700004,-0.19176891623391357,0.13684724489383962,-0.10493508201683058,0.21616627737529828,0.07574617171138368,-0.014841336384270034,-0.08442806508402503,-0.04914514386799619,-0.1268907743126013,-0.1465160280463033,-0.023531020683774852,-0.1865751682356823,-0.05507113587564425,0.044664647348000165,0.09294782968373005,0.007656013860054688,-0.2055213599083983,-0.1282046582821664,-0.08955769246106819,-0.11614899373150998,-0.1106508026937045,0.03186004599451869,-0.02923914911179439,-0.11323801456400913,-0.01990463237870668,0.16991016252139832,0.1678965976258481,-0.05264800685191528,-0.04094005394854633,-0.0996560358459751,-0.13538043305824068,-0.024528380752150195,0.033798901238571516,-0.028961690191749368,0.11702461173084899,-0.00831732828910709,-0.0021174114200804965,-0.009047420808876121,0.03494359982997314,-0.024368920188651853,-0.006033279459886484,0.02004391353234853,0.0062709412703015315,-0.021000661041233864,-0.9804943791207671,0.007026201607790224,-0.0074852802582203466,-0.010349209600146684,-0.003346840371116088,0.010563953478218117,0.021217062301048924,-0.0062711820467362235,0.0018523978786343144,-0.005207580769503684,0.02895376984196713,-0.0034972096153673927,0.01343518288936494,0.0408071179599728,0.002490001396317638,0.007342180568525378,0.011611988336534098,0.09095462398631464,0.004027487255725611,-0.019019453991519785,0.026649478852391186,0.00706985523025506,-0.005113336012052258,0.0011076200729828397,0.009208344441255095,-0.03246670874050545,-1.2031719673911631e-05,-0.019012278263206117,-0.0027010948382211186
14,-0.24016793774228387,-0.04183963347104972,0.01550361286670752,0.07360945073312453,-0.1837149180952623,0.06785407814286604,0.1955962948125473,0.12483799880952852,-0.17249577436399677,-0.16163014995606198,0.06548062663837743,0.09905311839921246,0.03496149257070876,0.3579460438361413,0.07360042804154336,0.11084410298457123,0.3654115436027784,0.1170132566018992,-0.4511845657185418,0.03767926104514972,-0.02805887248137278,0.03673925571576446,-0.19068029425612307,-0.14580746872404995,-0.21471004830075502,0.050863736139915953,0.1938870503768403,-0.06008555622979975,-0.10097050915126542,-0.1638142515555199,-0.01599604365532886,-0.17944955888346079,-0.07179444876406631,-0.04864279568162075,-0.15151099769464552,0.18496413139112314,0.017132555248444783,0.1303268212666063,0.09011533280041599,-0.16965994778346932,-0.036156342698463934,0.09343366885482612,0.03294093919561025,-0.19121409002876655,0.1265809744051164,-0.17501119214125704,-0.07536447457157805,0.07987296608247163,-0.0362951644700345,-0.048542683218269746,0.04945280661771202,0.09731732405948186,0.03219683645174384,0.15839669447458354,0.15418119838987215,0.08336207900260865,0.035624408536109084,0.08205296791033204,-0.10064949150530185,0.18545897290089602,-0.09406221774354721,0.12063271873870365,0.05361625141578339,0.00792751440685246,-0.031661915855339756,0.06260577705452156,0.037035024540435904,-0.07231087634404725,0.01670125290591576,0.02949102392259686,0.011797929762894318,-0.01268810723711101,-0.007540748414695563,-0.0013675766629407933,0.003482416006943822,0.0008881750976718563,-0.005202063628450603,-0.011090597087468785,-0.0033098922020415003,-0.9804943791207671,0.007026201607790212,-0.007485280258220459,-0.010349209600146785,-0.0033468403711160825,0.010563953478218082,0.021217062301049004,-0.006271182046736477,0.001852397878634389,-0.005207580769503923,0.02895376984196722,-0.0034972096153674088,0.013435182889365013,0.040807117959972515,0.002490001396317666,0.007342180568525586,0.011611988336534089,0.09095462398631464,0.004027487255725806,-0.019019453991519733,0.026649478852391235,0.007069855230254865,-0.005113336012052231,0.0011076200729828111,0.009208344441255062,-0.032466708740505335,-1.203171967388561e-05,-0.0190122782632062,-0.002701094838221174
15,-0.12061225844893075,0.22185395641278557,-0.12584177104348915,0.2483320381247655,0.16060375201812738,-0.2432718178544543,0.016654388207008344,-0.41396475631019025,0.6888982569560133,-0.3142482294628783,0.024597728670963933,0.25395944235878126,0.111212926503319,0.3506532141999091,0.31639186388357887,0.11539980544878119,0.1377137547329967,0.17425063859794182,0.34554224576838977,-0.11619874859786722,-0.13217451575608932,-0.013866916854543746,0.4322810317477625,0.10901582764951981,0.11838148832649877,-0.4418471743559231,-0.22755344233386468,-0.24983976131222949,-0.17493663323045042,-0.1119180818973819,-0.06477693187335017,-0.25012973186114695,-0.2988103926990554,-0.426867495850917,-0.29855920183503915,-0.09050675050178002,0.006018678877196887,-0.20269907769193268,0.05376820553669289,-0.04918993816242774,-0.030543250678266624,-0.0983664719224817,0.08425492426032996,0.09496457806718872,0.15691791549901832,0.12937483164572897,-0.15060438706602286,-0.14519044939562975,0.06979077422520376,-0.0178595993599417,-0.03162514760449952,-0.1859679045899899,-0.10320844088690848,-0.10449112682424538,-0.05948995348232112,0.15746612823657327,-0.17113009967159437,-0.1557289604266618,0.17427605755252212,-0.06072945842951302,-0.057807076444028875,0.006823023903115225,-0.005748065793703128,0.01216167222571201,0.007002935813451775,0.04478668540462619,-0.09013939884495427,-0.10828160139606316,0.039850627414118246,0.05278244537363211,0.07278750475284705,-0.0009018064933752787,0.03213919822825371,0.028409491849852694,0.009660856910066032,0.02885611592382029,-0.008817402066801731,0.013951667671878526,0.00045179015380877484,-0.9804943791207672,0.007026201607790282,-0.007485280258220298,-0.010349209600146734,-0.003346840371115871,0.010563953478218115,0.021217062301048948,-0.006271182046736337,0.0018523978786342502,-0.005207580769503725,0.028953769841967004,-0.0034972096153674157,0.01343518288936527,0.04080711795997239,0.00249000139631768,0.007342180568525482,0.011611988336533796,0.09095462398631449,0.004027487255725712,-0.019019453991519636,0.026649478852390985,0.007069855230255129,-0.005113336012052023,0.0011076200729825023,0.009208344441255045,-0.032466708740505404,-1.2031719673927244e-05,-0.019012278263205947,-0.002701094838221195
16,-0.08661315523156951,-0.32019264781066253,0.20375069454003242,-0.06651379479516434,-0.03656085724715709,-0.07640304972019596,-0.04698649728690473,0.026786336843618894,-0.020130901581643663,0.004157159233397605,-0.1636133929809658,-0.057128489782339587,-0.07604104601903461,0.08882204162937565,0.2418732164478812,-0.06236335874729572,0.26728158723660855,-0.15252912775345642,-0.35823292039965615,-0.36185462588160716,-0.1414876578373069,0.29618981400624994,0.3041821637397319,-0.05668883910173659,-0.06802460466631034,0.06176516758551806,0.11786045976916498,-0.0034076146224740027,-0.08114668269752817,-0.21328514824661993,0.15895912780227256,0.09900112846457473,-0.04265577260457268,0.1679334195717288,0.22811906594669393,-0.40081949328959365,0.1077250941337546,-0.1597805077485825,-0.11736234081899811,-0.16764343125932343,-0.024896388755873806,0.042386709129160864,-0.19099798080035105,0.022496316857872893,-0.023592231292830345,-0.14879708137700004,0.10072219486245769,0.04973211008487718,0.011193360901614892,0.17358030773474067,0.16431487578861645,-0.16585310329784586,-0.18648745051241614,0.02799636254879141,-0.11854918754677772,-0.22751562041389442,-0.0023258261840967934,0.0916007242134566,0.16973389760994154,0.10480590918457473,-0.04853375510693174,-0.006116514775441517,-0.15970296823526697,0.030741677104904334,-0.125695049607104,0.03233422594589556,0.06879880216764715,-0.08287811938660748,-0.05331724338379358,0.01958117814470405,0.02784358878724693,-0.0012129146219873853,0.0389528653822258,-0.0367185488202861,0.020495725340901653,-0.0005584956714869634,-0.02999562831135882,-0.012377089474537781,-0.00130925675725342,-0.9804943791207675,0.007026201607790173,-0.007485280258220399,-0.010349209600146793,-0.0033468403711159997,0.010563953478218069,0.021217062301048837,-0.006271182046736472,0.0018523978786343397,-0.005207580769503687,0.02895376984196721,-0.0034972096153673884,0.013435182889365231,0.04080711795997248,0.002490001396317807,0.007342180568525455,0.011611988336534018,0.09095462398631474,0.004027487255725639,-0.019019453991519976,0.026649478852391103,0.007069855230254922,-0.005113336012052094,0.0011076200729829057,0.00920834444125515,-0.032466708740505335,-1.2031719673843977e-05,-0.019012278263206117,-0.0027010948382211464
17,-0.4519185802045486,-0.06681493576873504,0.2035835114839275,0.24338462755895637,-0.43084048833891553,-0.01830241117510116,-0.10261134230162156,-0.10682412418108539,-0.3138670820219706,0.0032254913801950157,-0.4379617511412802,0.0230095314967124,-0.08805510512972398,-0.13279698340258653,0.11416408789547075,-0.09090959771693857,0.0012831663495036349,0.09672090222805754,0.11903492744837747,-0.28557690045841505,-0.4067990145397018,0.031237352302342886,0.31076761853333423,-0.2248656148418422,-0.08231391692768171,0.09908505988783065,0.21448471167380725,0.34180733279617165,-0.08152264779797375,0.044503186424561005,-0.014988316201046417,0.002165818811755723,0.12041330208287611,0.1713229593247175,0.026186240222783194,0.019154883855802135,-0.19651679255028917,0.04922615415004289,-0.12236656813083087,-0.03806392768813399,-0.1836045660403802,0.2427144612193927,0.02225623829900818,0.13598425123550953,0.01785052294119919,0.11172892461364138,-0.12182118908834601,-0.06865565244475756,-0.028419773785552518,-0.026575935362122854,0.16198590313418162,-0.07582715394925985,-0.004990257081248491,-0.043619083592439725,-0.07555286376306458,0.0014317249326744547,0.04299860287023668,-0.009288313002454236,0.025963923450431803,-0.09076962036239945,0.012514753025992677,-0.018878710585572122,0.09875724730866796,-0.10780232718903673,0.06250537273993334,-0.07555954919371138,0.005342331849464763,-0.08922407218478012,-0.1608111835131871,0.06660679933524284,-0.04373763509426253,-0.013301970891698945,-0.018067402835501192,0.014707260100281724,-0.010199935704574954,0.001604432505403502,-0.014524045210271144,-0.00033459396160440347,-0.014787476718134946,-0.9804943791207675,0.007026201607790316,-0.00748528025822027,-0.010349209600146876,-0.0033468403711158054,0.010563953478218013,0.021217062301049056,-0.0062711820467363745,0.0018523978786342287,-0.005207580769503757,0.02895376984196727,-0.003497209615367319,0.0134351828893653,0.04080711795997251,0.0024900013963179007,0.007342180568525455,0.011611988336534004,0.09095462398631472,0.004027487255725823,-0.019019453991519865,0.02664947885239105,0.007069855230255012,-0.005113336012052011,0.0011076200729827773,0.009208344441255081,-0.03246670874050535,-1.203171967410592e-05,-0.019012278263206145,-0.0027010948382208966
18,-0.2744769044241476,0.27485228047722243,-0.1596858244814103,-0.17838412298434986,0.4065858265499763,-0.12236056865873,0.3943156661748248,-0.28997568879209357,-0.2512272271334565,0.3980678420258684,-0.15557894080157172,-0.4448372355289427,-0.03876852722289561,0.060557062790429626,-0.25450819395648216,-0.40159365248474976,-0.15974603709290744,0.2410760322824786,0.03773551334531779,0.03500481185785684,0.02171664603021994,-0.25506236384859426,-0.2346777769992607,0.06642784912833494,0.1279405980559702,0.06366278988791443,-0.2533143163416206,-0.45958107375274354,0.12323128954846452,-0.14355056771338934,0.08400687979762779,0.0914984149899857,-0.015900882421040614,-0.08643540533992355,-0.034615509962220174,0.1817034605252917,-0.13501148532050972,-0.05047896969680291,0.03826804557743432,-0.12023528190569474,-0.10375902202066695,0.1069323404542754,0.13935530731312107,-0.12419846902552395,0.047406054407247454,-0.20405520461399126,0.14306489768762543,0.025630303846624104,-0.14568557520599873,-0.15189101475401265,0.1964438789843093,-0.004175673945220974,-0.0899305536759162,-0.07087694589407992,-0.008763736915838843,-0.10593439164596449,0.033010436250141134,0.15189574168018574,0.15952472675217566,0.03390727338318649,0.0837312951546413,-0.1617469583222117,0.0828364570576947,-0.025183528284881043,0.1315215420412417,-0.07130270405664688,-0.0366925748694742,-0.04418068422117282,0.036135935406867485,0.15126750662776509,-0.028719292888169667,0.029800267107608813,0.017449291845927056,-0.05069539405379798,-0.003507781525771265,-0.010316719907243501,-0.00775108283241866,-0.017237356182960926,-0.002633093731825706,-0.980494379120767,0.00702620160779051,-0.0074852802582202616,-0.010349209600146373,-0.0033468403711159147,0.010563953478218008,0.02121706230104923,-0.006271182046736168,0.0018523978786342923,-0.005207580769503974,0.028953769841967122,-0.003497209615367591,0.013435182889365108,0.04080711795997266,0.002490001396317485,0.007342180568525632,0.01161198833653399,0.09095462398631486,0.004027487255725887,-0.0190194539915196,0.02664947885239144,0.007069855230254905,-0.005113336012052071,0.0011076200729827055,0.009208344441255418,-0.03246670874050538,-1.2031719673955e-05,-0.019012278263206076,-0.0027010948382210076
19,0.8546253754822546,-0.06170635406092444,0.29418630139942975,-0.3133483959383033,-0.20912487375141703,-0.6962672774601988,-0.1802592483772313,-0.12315533384601464,-0.00950630711208098,-0.2967505772729707,-0.10082946007293718,-0.17421186731403987,0.36639212327749465,0.16281528947470914,-0.5015259938401087,-0.22656250027965433,0.17348216378209091,0.2645627443311977,0.22065294235713837,0.10814883534420841,-0.1491876222095672,-0.240313033117381,-0.30807624384139665,-0.08242965686717411,-0.055251260254502034,-0.003813557823063716,0.1015186354689085,0.2965579543899765,-0.18409263724895447,0.1271402542861128,0.28152582961209854,-0.16571730748177688,-0.04392039171277336,0.007075692415327338,-0.3862960162068751,0.01099385691066622,0.12403721929898999,-0.1335265137820878,-0.20761748228596316,0.3833341710610333,-0.004385634408166771,-0.0666167004827099,-0.25716466700272095,0.43941651126522174,0.01883043836169682,-0.33239152851149223,-0.16374695222896918,-0.016683397204958227,-0.06735053454749373,0.0224822565224073,-0.17194084739182372,-0.3514530029196861,0.3088096453218769,0.024443125114352086,0.003084813655744794,-0.2639708196731663,-0.22466476662743715,0.07177002158265695,-0.009512724532961214,-0.04859131914949267,-0.09329967293692781,-0.0070390357450047306,0.24902758685288004,0.20245230033114492,0.11057721981416298,-0.054006930285270836,-0.026108484318755718,0.14286409594907312,0.03396809405114301,0.008273604445549433,0.1718944141043348,-0.02317558705874115,-0.012482561627110946,0.05421034668416601,0.03570004505381879,-0.06050532520223962,0.01933264965194647,-0.038696412912561255,-0.008461759243445822,-0.9804943791207676,0.007026201607790286,-0.007485280258220197,-0.010349209600146647,-0.003346840371115698,0.010563953478218004,0.02121706230104906,-0.006271182046736428,0.0018523978786343699,-0.005207580769503531,0.028953769841966955,-0.003497209615367476,0.013435182889365148,0.04080711795997269,0.0024900013963176587,0.00734218056852576,0.011611988336533857,0.09095462398631458,0.004027487255725938,-0.019019453991520042,0.026649478852391047,0.007069855230254983,-0.005113336012052128,0.0011076200729826455,0.009208344441255435,-0.03246670874050539,-1.2031719673899488e-05,-0.01901227826320593,-0.002701094838221174
20,-0.08167520129657578,-0.16239628648859591,-0.14142528907410293,-0.20351220371626721,-0.10901854698113282,0.12275022117297463,-0.38398194964590415,-0.09794002038055759,-0.2683433370670285,-0.13759516527654322,-0.01994978831814982,0.01968022401542163,-0.33842851685982367,-0.5081486265049407,0.14165962748106803,0.41157088954533444,0.40278368390630814,-0.0190062641885314,0.178609546680792,0.15093960322548525,-0.19483164891736243,0.02314951497112629,-0.42856764282106186,-0.25548083413294764,0.32370159718539165,-0.13664313963770922,-0.09555329224129812,-0.1038578964782918,-0.0031559485099071916,0.02970281399439154,-0.4595023327878017,-0.03464784220678365,-0.06231352655870826,0.43020499819034236,0.05009830328265515,-0.4507188619926317,0.1892131857236072,-0.1927209874041115,0.18160381390512306,0.10794975092972935,-0.08573432656542782,0.03238869194975454,-0.026395013653272296,-0.10716071628394795,-0.1573849899516601,-0.18814015607677084,-0.013281830125864303,-0.027595381797638843,0.029289565750452152,0.08288419266183641,0.08635571840766182,-0.12468614683832753,0.03767544936860157,-0.07662440520685748,0.07957621727335268,0.07748552751220539,0.06839558486501218,-0.08274247220638636,-0.13740812951732245,-0.011565003096878895,0.12384210740685779,-0.03786116939968081,-0.058596994066310935,-0.04764073454534826,-0.10402711746033981,-0.0275105747906591,-0.047561062672709674,0.15046720601669641,-0.05719577912616401,-0.017581409351226016,-0.057990434710822054,-0.0031119305435179418,-0.022099928945025854,0.011406114487185797,-0.020996331292667543,-0.03241282589966785,0.004436925635460542,0.014580844155644918,-0.0025370107774274992,-0.9804943791207672,0.007026201607790439,-0.00748528025822036,-0.010349209600146753,-0.0033468403711162755,0.010563953478217978,0.02121706230104884,-0.006271182046736411,0.001852397878634363,-0.005207580769503878,0.028953769841967198,-0.0034972096153672956,0.013435182889365113,0.040807117959972744,0.0024900013963178045,0.007342180568525406,0.011611988336534105,0.09095462398631468,0.004027487255725507,-0.019019453991519806,0.026649478852391214,0.007069855230254838,-0.0051133360120522095,0.0011076200729828328,0.009208344441255244,-0.03246670874050546,-1.2031719673677443e-05,-0.019012278263206145,-0.0027010948382208966
